Company,Model,Variant,Price,Body_Type,Displacement(cc),Cylinders,Fuel_System,Fuel_Tank_Capacity(liters),Fuel_Type,City_Mileage(km/lit),Seating_Capacity,Basic_Warranty,Child_Safety_Locks,Number_of_Airbags,Parking_Assistance,Navigation_System
Hyundai,Grand I10 Prime,Era T Vtvt,460369,Hatchback,1197,4,Injection,43,Petrol,18.9,5.0,2.0,Yes,1.0,No Sensors,No
Hyundai,Grand I10 Prime,Era T+ Vtvt,477511,Hatchback,1197,4,Injection,43,Petrol,18.9,5.0,2.0,Yes,1.0,No Sensors,No
Hyundai,Grand I10 Prime,Era T+ Cng Vtvt,545946,Hatchback,1197,4,Injection,43,CNG,15.5,5.0,2.0,Yes,2.0,No Sensors,No
Hyundai,Grand I10 Prime,Era T Cng Vtvt,528804,Hatchback,1197,4,Injection,43,CNG,15.5,5.0,2.0,Yes,2.0,No Sensors,No
Mahindra,Kuv100 Nxt,K2 6Str,488194,Hatchback,1198,3,Injection,35,Petrol,15.5,6.0,2.0,Yes,2.0,No Sensors,No
Mahindra,Kuv100 Nxt,K2+ 6Str,532184,Hatchback,1198,3,Injection,35,Petrol,15.5,6.0,2.0,Yes,2.0,No Sensors,No
Mahindra,Kuv100 Nxt,K2 D 6Str,590798,Hatchback,1198,3,Injection,35,Diesel,22.25,6.0,2.0,Yes,2.0,No Sensors,No
Mahindra,Kuv100 Nxt,K2+ D 6Str,619243,Hatchback,1198,3,Injection,35,Diesel,22.25,6.0,2.0,Yes,2.0,No Sensors,No
Mahindra,Kuv100 Nxt,K4+ D 6Str,667273,Hatchback,1198,3,Injection,35,Diesel,22.25,6.0,2.0,Yes,2.0,No Sensors,No
Mahindra,Kuv100 Nxt,K4+ 6Str,579645,Hatchback,1198,3,Injection,35,Petrol,15.5,6.0,2.0,Yes,2.0,No Sensors,No
Mahindra,Kuv100 Nxt,K6+ 6Str,631144,Hatchback,1198,3,Injection,35,Petrol,15.5,6.0,2.0,Yes,2.0,No Sensors,No
Mahindra,Kuv100 Nxt,K6+ D 6Str,754548,Hatchback,1198,3,Injection,35,Diesel,22.25,6.0,2.0,Yes,2.0,No Sensors,No
Mahindra,Kuv100 Nxt,K8 6Str,693550,Hatchback,1198,3,Injection,35,Petrol,15.5,6.0,2.0,Yes,2.0,No Sensors,Yes
Mahindra,Kuv100 Nxt,K8 D 6Str,787304,Hatchback,1198,3,Injection,35,Diesel,22.25,6.0,2.0,Yes,2.0,No Sensors,Yes
Mahindra,Kuv100 Nxt,K8 6 Str Dual Tone,701045,Hatchback,1198,3,Injection,35,Petrol,15.5,6.0,2.0,Yes,2.0,No Sensors,Yes
Mahindra,Kuv100 Nxt,K8 D 6 Str Dual Tone,794800,Hatchback,1198,3,Injection,35,Diesel,22.25,6.0,2.0,Yes,2.0,No Sensors,Yes
Mahindra,Kuv100 Nxt,K4+ 5Str,573250,Hatchback,1198,3,Injection,35,Petrol,15.5,5.0,2.0,Yes,2.0,No Sensors,No
Mahindra,Kuv100 Nxt,K6+ 5Str,631146,Hatchback,1198,3,Injection,35,Petrol,15.5,5.0,2.0,Yes,2.0,No Sensors,No
Mahindra,Kuv100 Nxt,K8 5Str,687175,Hatchback,1198,3,Injection,35,Petrol,15.5,5.0,2.0,Yes,2.0,No Sensors,Yes
Mahindra,Kuv100 Nxt,K4+ D 5Str,660832,Hatchback,1198,3,Injection,35,Diesel,22.25,5.0,2.0,Yes,2.0,No Sensors,No
Mahindra,Kuv100 Nxt,K6+ D 5Str,748128,Hatchback,1198,3,Injection,35,Diesel,22.25,5.0,2.0,Yes,2.0,No Sensors,No
Mahindra,Kuv100 Nxt,K8 D 5Str,780884,Hatchback,1198,3,Injection,35,Diesel,22.25,5.0,2.0,Yes,2.0,No Sensors,Yes
Mahindra,Kuv100 Nxt,K2 D 5Str Taxi,550155,Hatchback,1198,3,Injection,35,Diesel,22.25,5.0,2.0,Yes,2.0,No Sensors,No
Mahindra,Kuv100 Nxt,K2 D 6Str Taxi,559741,Hatchback,1198,3,Injection,35,Diesel,22.25,6.0,2.0,Yes,2.0,No Sensors,No
Mahindra,Kuv100 Nxt,K2 5Str Cng Taxi,524312,Hatchback,1198,3,Injection,35,Petrol,15.5,5.0,2.0,Yes,2.0,No Sensors,No
Mahindra,Kuv100 Nxt,K2 6Str Cng Taxi,542913,Hatchback,1198,3,Injection,35,Petrol,15.5,6.0,2.0,Yes,2.0,No Sensors,No
Maruti Suzuki,Swift,Lxi,519000,Hatchback,1197,4,Injection,37,Petrol,12.6,5.0,2.0,Yes,2.0,No Sensors,No
Maruti Suzuki,Swift,Vxi,619000,Hatchback,1197,4,Injection,37,Petrol,15.5,5.0,2.0,Yes,2.0,No Sensors,No
Maruti Suzuki,Swift,Vxi Amt,666000,Hatchback,1197,4,Injection,37,Petrol,15.5,5.0,2.0,Yes,2.0,No Sensors,No
Maruti Suzuki,Swift,Zxi,678000,Hatchback,1197,4,Injection,37,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Maruti Suzuki,Swift,Zxi Amt,725000,Hatchback,1197,4,Injection,37,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Maruti Suzuki,Swift,Zxi Plus,758000,Hatchback,1197,4,Injection,37,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,No
Maruti Suzuki,Swift,Ldi,599000,Hatchback,1248,4,Injection,37,Diesel,15.5,5.0,2.0,Yes,2.0,No Sensors,No
Maruti Suzuki,Swift,Vdi,698000,Hatchback,1248,4,Injection,37,Diesel,15.5,5.0,2.0,Yes,2.0,No Sensors,No
Maruti Suzuki,Swift,Vdi Amt,745000,Hatchback,1248,4,Injection,37,Diesel,15.5,5.0,2.0,Yes,2.0,No Sensors,No
Maruti Suzuki,Swift,Zdi,757000,Hatchback,1248,4,Injection,37,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Maruti Suzuki,Swift,Zdi Amt,804000,Hatchback,1248,4,Injection,37,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Maruti Suzuki,Swift,Zdi Plus,838000,Hatchback,1248,4,Injection,37,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Maruti Suzuki,Swift,Zxi Plus Amt,802000,Hatchback,1197,4,Injection,37,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Maruti Suzuki,Swift,Zdi Plus Amt,884000,Hatchback,1248,4,Injection,37,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Altroz,Xe Petrol,529000,Hatchback,1199,3,Injection,37,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,Yes
Tata,Altroz,Xm Petrol,615000,Hatchback,1199,3,Injection,37,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,Yes
Tata,Altroz,Xt Petrol,684000,Hatchback,1199,3,Injection,37,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,Yes
Tata,Altroz,Xz Petrol,744000,Hatchback,1199,3,Injection,37,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Altroz,Xz (O) Petrol,769000,Hatchback,1199,3,Injection,37,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Altroz,Xe Diesel,699000,Hatchback,1497,4,Injection,37,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors,Yes
Tata,Altroz,Xm Diesel,775000,Hatchback,1497,4,Injection,37,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors,Yes
Tata,Altroz,Xt Diesel,844000,Hatchback,1497,4,Injection,37,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors,Yes
Tata,Altroz,Xz Diesel,904000,Hatchback,1497,4,Injection,37,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Altroz,Xz (O) Diesel,929000,Hatchback,1497,4,Injection,37,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Icml,Extreme,Ld Di Non Ac 9 Seater Bsiii,642478,SUV,1994,4,Injection,50,Diesel,8.6,9.0,2.0,Yes,2.0,Rear sensors with camera,No
Icml,Extreme,Ld Crdfi Non Ac 9 Seater Bsiv,589678,SUV,1994,4,Injection,50,Diesel,8.6,9.0,2.0,Yes,2.0,Rear sensors with camera,No
Icml,Extreme,Ld Di Ps Ac 9 Seater Bsiii,689761,SUV,1994,4,Injection,50,Diesel,8.6,9.0,2.0,Yes,2.0,Rear sensors with camera,No
Icml,Extreme,Ld Crdfi Ps Ac 9 Seater Bsiii,788177,SUV,1994,4,Injection,50,Diesel,8.6,9.0,2.0,Yes,2.0,Rear sensors with camera,No
Icml,Extreme,Sd Di 9 Seater Bsiii,2650777,SUV,1994,4,Injection,50,Diesel,8.6,9.0,2.0,Yes,2.0,Rear sensors with camera,No
Icml,Extreme,Ld Crdfi Ps Ac 9 Seater Bsiv,628072,SUV,1994,4,Injection,50,Diesel,8.6,9.0,2.0,Yes,2.0,Rear sensors with camera,No
Icml,Extreme,Vd Crdfi 7 Seater Bsiii,900967,SUV,1994,4,Injection,50,Diesel,8.6,7.0,2.0,Yes,2.0,Rear sensors with camera,No
Icml,Extreme,Vd Di 7 Seater Bsiii,1465148,SUV,1994,4,Injection,50,Diesel,8.6,7.0,2.0,Yes,2.0,Rear sensors with camera,No
Icml,Extreme,Sd Crdfi 9 Seater Bsiv,552890,SUV,1994,4,Injection,50,Diesel,8.6,9.0,2.0,Yes,2.0,Rear sensors with camera,No
Icml,Extreme,Vd Crdfi 7 Seater Bsiv,927689,SUV,1994,4,Injection,50,Diesel,8.6,7.0,2.0,Yes,2.0,Rear sensors with camera,No
Icml,Extreme,Sd Crdfi 9 Seater Bsiii,835275,SUV,1994,4,Injection,50,Diesel,8.6,9.0,2.0,Yes,2.0,Rear sensors with camera,No
Tata,Tigor,Revotron Xe,575000,Sedan,1199,3,Injection,35,Petrol,24.12,5.0,2.0,Yes,2.0,No Sensors,No
Tata,Tigor,Revotron Xm,610000,Sedan,1199,3,Injection,35,Petrol,24.12,5.0,2.0,Yes,2.0,No Sensors,Yes
Tata,Tigor,Revotron Xz,650000,Sedan,1199,3,Injection,35,Petrol,24.12,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Tigor,Revotron Xz Plus,699000,Sedan,1199,3,Injection,35,Petrol,24.12,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Tigor,Revotron Xma,660000,Sedan,1199,3,Injection,35,Petrol,24.12,5.0,2.0,Yes,2.0,Rear sensors,Yes
Tata,Tigor,Revotron Xza Plus,749000,Sedan,1199,3,Injection,35,Petrol,24.12,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Zest,Xe Petrol,582287,Sedan,1193,4,Injection,44,Petrol,13.2,5.0,2.0,Yes,2.0,No Sensors,No
Tata,Zest,Xe Diesel,702946,Sedan,1248,4,Injection,44,Diesel,19.2,5.0,2.0,Yes,2.0,No Sensors,No
Tata,Zest,Xm Petrol,653926,Sedan,1193,4,Injection,44,Petrol,13.2,5.0,2.0,Yes,2.0,No Sensors,No
Tata,Zest,Xms Petrol,672641,Sedan,1193,4,Injection,44,Petrol,13.2,5.0,2.0,Yes,2.0,No Sensors,No
Tata,Zest,Xt Petrol,732475,Sedan,1193,4,Injection,44,Petrol,13.2,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Zest,Xm Diesel,767317,Sedan,1248,4,Injection,44,Diesel,19.2,5.0,2.0,Yes,2.0,No Sensors,No
Tata,Zest,Xms Diesel,793898,Sedan,1248,4,Injection,44,Diesel,19.2,5.0,2.0,Yes,2.0,No Sensors,No
Tata,Zest,Xt Diesel,855362,Sedan,1248,4,Injection,44,Diesel,19.2,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Zest,Xma Diesel,836320,Sedan,1248,4,Injection,44,Diesel,19.2,5.0,2.0,Yes,2.0,No Sensors,No
Tata,Zest,Xta Diesel,989000,Sedan,1248,4,Injection,44,Diesel,19.2,5.0,2.0,Yes,2.0,Rear sensors with camera,No
Tata,Zest,Zest Premio Edition,788797,Sedan,1248,4,Injection,44,Diesel,19.2,5.0,2.0,Yes,2.0,No Sensors,Yes
Honda,Amaze,S Cvt Petrol,763000,Sedan,1199,4,Injection,35,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Honda,Amaze,E Mt Diesel,705000,Sedan,1498,4,Injection,35,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Honda,Amaze,E Mt Petrol,593000,Sedan,1199,4,Injection,35,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Honda,Amaze,S Cvt Diesel,865000,Sedan,1498,4,Injection,35,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Honda,Amaze,V Cvt Petrol,823000,Sedan,1199,4,Injection,35,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Honda,Amaze,V Cvt Diesel,925000,Sedan,1498,4,Injection,35,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Honda,Amaze,S Mt Diesel,785000,Sedan,1498,4,Injection,35,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Honda,Amaze,Vx Mt Diesel,893000,Sedan,1498,4,Injection,35,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Honda,Amaze,V Mt Diesel,845000,Sedan,1498,4,Injection,35,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Honda,Amaze,Vx Mt Petrol,781000,Sedan,1199,4,Injection,35,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Honda,Amaze,V Mt Petrol,733000,Sedan,1199,4,Injection,35,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Honda,Amaze,S Mt Petrol,673000,Sedan,1198,4,Injection,35,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Honda,Amaze,Exclusive Edition Diesel,906000,Sedan,1498,4,Injection,35,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Honda,Amaze,Exclusive Edition Petrol,794000,Sedan,1199,4,Injection,35,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Honda,Amaze,Vx Cvt Diesel,966000,Sedan,1498,4,Injection,35,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Honda,Amaze,Vx Cvt Petrol,864000,Sedan,1199,4,Injection,35,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Honda,Amaze,Ace Edition Cvt Diesel,979300,Sedan,1498,4,Injection,35,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Honda,Amaze,Ace Edition Cvt Petrol,877300,Sedan,1199,4,Injection,35,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Honda,Amaze,Ace Edition Mt Diesel,906300,Sedan,1498,4,Injection,35,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Honda,Amaze,Ace Edition Mt Petrol,794300,Sedan,1199,4,Injection,35,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Maruti Suzuki,Gypsy,Hard Top,637343,SUV,1298,4,Injection,40,Petrol,10.2,8.0,2.0,No,2.0,No Sensors,No
Maruti Suzuki,Gypsy,Soft Top,622730,SUV,1298,4,Injection,40,Petrol,10.2,8.0,2.0,No,2.0,No Sensors,No
Hyundai,Venue,1.2 Kappa Mt E,655000,SUV,1197,4,Injection,45,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,Yes
Hyundai,Venue,1.0 Turbo Gdi Mt S,826000,SUV,998,4,Injection,45,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,Yes
Hyundai,Venue,1.4 Crdi Mt E,780000,SUV,1397,4,Injection,45,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Hyundai,Venue,1.0 Turbo Gdi Mt Sx,959000,SUV,998,4,Injection,45,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Hyundai,Venue,1.0 Turbo Gdi Mt Sx Dual Tone,974000,SUV,998,4,Injection,45,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Hyundai,Venue,1.0 Turbo Gdi Mt Sx(O),1065000,SUV,998,4,Injection,45,Petrol,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Hyundai,Venue,1.0 Turbo Gdi Dct S,940000,SUV,998,4,Injection,45,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Hyundai,Venue,1.0 Turbo Gdi Dct Sx Plus,1115500,SUV,998,4,Injection,45,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Hyundai,Venue,1.2 Kappa Mt S,725000,SUV,1197,4,Injection,45,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,Yes
Hyundai,Venue,1.4 Crdi Mt S,850000,SUV,1397,4,Injection,45,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Hyundai,Venue,1.4 Crdi Mt Sx,983000,SUV,1397,4,Injection,45,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Hyundai,Venue,1.4 Crdi Mt Sx Dual Tone,998000,SUV,1397,4,Injection,45,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,No
Hyundai,Venue,1.4 Crdi Mt Sx(O),1089000,SUV,1397,4,Injection,45,Diesel,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Tata,Nexon,Xe,695000,SUV,1198,3,Injection,44,Petrol,15.5,5.0,2.0,Yes,2.0,No Sensors,Yes
Tata,Nexon,Xm,770000,SUV,1198,3,Injection,44,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,Yes
Tata,Nexon,Xz,870000,SUV,1198,3,Injection,44,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Nexon,Xz Plus,950000,SUV,1198,3,Injection,44,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Nexon,Xz Plus Dual Tone,970000,SUV,1198,3,Injection,44,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Nexon,Xz Plus (O),1040000,SUV,1198,3,Injection,44,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Nexon,Xz Plus (O) Dual Tone,1060000,SUV,1198,3,Injection,44,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Nexon,Xma,830000,SUV,1198,3,Injection,44,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,Yes
Tata,Nexon,Xza Plus,1010000,SUV,1198,3,Injection,44,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Nexon,Xza Plus Dual Tone,1030000,SUV,1198,3,Injection,44,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Nexon,Xza Plus (O),1100000,SUV,1198,3,Injection,44,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Nexon,Xza Plus (O) Dual Tone,1120000,SUV,1198,3,Injection,44,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Nexon,Xe Diesel,845000,SUV,1497,4,Injection,44,Diesel,15.5,5.0,2.0,Yes,2.0,No Sensors,Yes
Tata,Nexon,Xm Diesel,920000,SUV,1497,4,Injection,44,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors,Yes
Tata,Nexon,Xz Diesel,1020000,SUV,1497,4,Injection,44,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Nexon,Xz Plus Diesel,1100000,SUV,1497,4,Injection,44,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Nexon,Xz Plus Diesel Dual Tone,1120000,SUV,1497,4,Injection,44,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Nexon,Xz Plus (O) Diesel,1190000,SUV,1497,4,Injection,44,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Nexon,Xz Plus (O) Diesel Dual Tone,1210000,SUV,1497,4,Injection,44,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Nexon,Xma Diesel,980000,SUV,1497,4,Injection,44,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors,Yes
Tata,Nexon,Xza Plus Diesel,1160000,SUV,1497,4,Injection,44,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Nexon,Xza Plus Diesel Dual Tone,1180000,SUV,1497,4,Injection,44,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Nexon,Xza Plus (O) Diesel,1250000,SUV,1497,4,Injection,44,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Nexon,Xza Plus (O) Diesel Dual Tone,1270000,SUV,1497,4,Injection,44,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Fiat,Linea,Active Fire,715860,Sedan,1368,4,Injection,45,Petrol,11.3,5.0,3.0,Yes,2.0,No Sensors,No
Fiat,Linea,Active Multijet,862175,Sedan,1248,4,Injection,45,Diesel,17.2,5.0,3.0,Yes,2.0,No Sensors,No
Fiat,Linea,Dynamic Multijet,932025,Sedan,1248,4,Injection,45,Diesel,17.2,5.0,3.0,Yes,2.0,Rear sensors,No
Fiat,Linea,Emotion Multijet,991434,Sedan,1248,4,Injection,45,Diesel,17.2,5.0,3.0,Yes,2.0,No Sensors,No
Fiat,Linea,T-Jet Emotion,997763,Sedan,1368,4,Injection,45,Petrol,11.3,5.0,3.0,Yes,2.0,Rear sensors,No
Mahindra,Bolero Power Plus,Zlx,886398,SUV,1493,4,Injection,60,Diesel,12.4,7.0,3.0,Yes,2.0,No Sensors,No
Mahindra,Bolero Power Plus,Slx,851302,SUV,1493,4,Injection,60,Diesel,12.4,7.0,3.0,Yes,2.0,No Sensors,No
Mahindra,Bolero Power Plus,Sle,785656,SUV,1493,4,Injection,60,Diesel,12.4,7.0,3.0,Yes,2.0,No Sensors,No
Mahindra,Bolero Power Plus,Lx,749192,SUV,1493,4,Injection,60,Diesel,12.4,7.0,3.0,Yes,1.0,Rear sensors,No
Mahindra,Bolero Power Plus,Plus Ac Bs4 Ps,859497,SUV,2523,4,Injection,60,Diesel,9.4,7.0,2.0,Yes,2.0,Rear sensors with camera,No
Mahindra,Bolero Power Plus,Plus Non Ac Bs4 Ps,819117,SUV,2523,4,Injection,60,Diesel,12.4,9.0,2.0,No,2.0,Rear sensors with camera,No
Maruti Suzuki,Vitara Brezza,Ldi,762742,SUV,1248,4,Injection,48,Diesel,20.0,5.0,2.0,Yes,2.0,No Sensors,No
Maruti Suzuki,Vitara Brezza,Vdi,814742,SUV,1248,4,Injection,48,Diesel,20.0,5.0,2.0,Yes,2.0,Rear sensors,Yes
Maruti Suzuki,Vitara Brezza,Zdi,892243,SUV,1248,4,Injection,48,Diesel,20.0,5.0,2.0,Yes,2.0,Rear sensors,Yes
Maruti Suzuki,Vitara Brezza,Zdi+,987743,SUV,1248,4,Injection,48,Diesel,20.0,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Maruti Suzuki,Vitara Brezza,Zdi+ Dual Tone,1003552,SUV,1248,4,Injection,48,Diesel,20.0,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Maruti Suzuki,Vitara Brezza,Zdi+ Ags,1037742,SUV,1248,4,Injection,48,Diesel,20.0,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Maruti Suzuki,Vitara Brezza,Vdi Ags,864742,SUV,1248,4,Injection,48,Diesel,20.0,5.0,2.0,Yes,1.0,Rear sensors,Yes
Maruti Suzuki,Vitara Brezza,Zdi Ags,942243,SUV,1248,4,Injection,48,Diesel,20.0,5.0,2.0,Yes,2.0,Rear sensors,Yes
Maruti Suzuki,Vitara Brezza,Zdi+ Dual Tone Ags,1059742,SUV,1248,4,Injection,48,Diesel,20.0,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Hyundai,I20 Active,1.2 S,774035,Hatchback,1197,4,Injection,40,Petrol,15.0,5.0,3.0,Yes,2.0,Rear sensors with camera,No
Hyundai,I20 Active,1.2 Sx,858536,Hatchback,1197,4,Injection,40,Petrol,15.0,5.0,3.0,Yes,6.0,Rear sensors with camera,Yes
Hyundai,I20 Active,1.2 Sx Dual Tone,882298,Hatchback,1197,4,Injection,40,Petrol,15.0,5.0,3.0,Yes,6.0,Rear sensors with camera,Yes
Hyundai,I20 Active,1.4 Sx,993393,Hatchback,1396,4,Injection,40,Diesel,21.19,5.0,3.0,Yes,6.0,Rear sensors with camera,Yes
Ford,Ecosport,1.5L Ti-Vct Ambiente,791000,SUV,1497,3,Injection,52,Petrol,15.5,5.0,2.0,Yes,2.0,No Sensors,No
Ford,Ecosport,1.5L Ti-Vct Trend,871000,SUV,1497,3,Injection,52,Petrol,15.5,5.0,2.0,Yes,2.0,No Sensors,Yes
Ford,Ecosport,1.5L Ti-Vct Titanium,950000,SUV,1497,3,Injection,52,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,Yes
Ford,Ecosport,1.5L Ti-Vct Titanium Plus At,1130000,SUV,1497,3,Injection,52,Petrol,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Ford,Ecosport,1.5L Tdci Ambiente,841000,SUV,1498,4,Injection,52,Diesel,15.5,5.0,2.0,Yes,2.0,No Sensors,No
Ford,Ecosport,1.5L Tdci Trend,921000,SUV,1498,4,Injection,52,Diesel,15.5,5.0,2.0,Yes,2.0,No Sensors,Yes
Ford,Ecosport,1.5L Tdci Titanium,999900,SUV,1498,4,Injection,52,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors,Yes
Ford,Ecosport,1.5L Tdci Titanium Plus,1090000,SUV,1498,4,Injection,52,Diesel,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Ford,Ecosport,1.5L Ti-Vct Titanium Plus,999900,SUV,1497,4,Injection,52,Petrol,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Ford,Ecosport,1.5L Tdci Titanium S,1145000,SUV,1498,3,Injection,52,Diesel,15.5,5.0,2.0,Yes,6.0,Rear sensors,Yes
Ford,Ecosport,1.5L Ti-Vct Thunder Edition,999900,SUV,1497,4,Injection,52,Petrol,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Ford,Ecosport,1.5L Tdci Thunder Edition,1090000,SUV,1498,4,Injection,52,Diesel,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Renault,Duster,Rxe Petrol,799990,SUV,1498,4,Injection,50,Petrol,10.2,5.0,2.0,Yes,2.0,Rear sensors,No
Renault,Duster,Rxs Petrol,919990,SUV,1498,4,Injection,50,Petrol,10.0,5.0,2.0,Yes,2.0,Rear sensors with camera,No
Renault,Duster,Rxs (Opt) Cvt,999990,SUV,1498,4,Injection,50,Petrol,10.0,5.0,2.0,Yes,2.0,Front and rear sensors with camera,Yes
Renault,Duster,85 Ps Rxe Mt Diesel,929990,SUV,1461,4,Injection,50,Diesel,16.0,5.0,2.0,Yes,2.0,Rear sensors,No
Renault,Duster,85 Ps Rxs Mt Diesel,999990,SUV,1461,4,Injection,50,Diesel,16.0,5.0,2.0,Yes,2.0,Rear sensors,No
